,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PP,PQ,PR,PS,PT,PV,PW,PY,QQ,QR,QS,QT,QV,QW,QY,RR,RS,RT,RV,RW,RY,SS,ST,SV,SW,SY,TT,TV,TW,TY,VV,VW,VY,WW,WY,YY,Label
60,2,0,0,1,1,0,1,0,3,2,0,0,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,1,2,2,1,1,3,0,3,0,2,1,1,1,0,1,2,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,2,1,1,0,0,1,0,0,0,0,0,DNA
61,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,2,1,0,0,1,2,0,0,1,0,1,1,2,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DNA
62,6,1,0,1,0,6,1,0,4,2,0,4,0,3,2,2,3,2,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,2,1,1,0,1,2,0,0,1,4,1,4,1,3,3,2,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,1,3,0,1,0,1,1,0,0,1,6,1,2,1,2,1,1,2,0,1,5,1,2,1,1,0,0,0,2,0,0,1,0,2,3,1,2,0,0,1,1,3,1,0,0,1,3,3,2,0,0,2,2,1,0,1,1,3,2,0,2,0,0,1,2,2,3,0,2,3,4,0,0,0,0,0,1,0,1,1,2,1,1,0,1,0,1,0,0,4,0,3,1,0,0,2,1,3,2,0,0,1,1,0,5,1,3,0,0,2,1,1,0,0,1,4,2,4,0,1,2,2,0,0,0,0,0,0,0,0,DNA
63,0,0,1,0,3,2,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,1,1,1,2,0,1,1,2,2,0,1,4,2,1,0,2,5,4,0,3,0,0,0,0,0,1,0,3,0,3,0,1,1,0,1,0,2,0,2,1,1,0,0,1,0,0,2,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,2,1,1,2,2,0,1,0,3,8,2,0,1,0,0,0,2,0,2,0,2,2,0,2,0,0,1,3,0,0,0,2,1,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,2,1,0,0,0,2,DNA
64,2,0,0,3,1,2,3,0,0,2,1,2,5,1,1,0,1,1,2,3,0,1,0,0,0,2,0,0,1,0,0,0,1,1,2,0,2,0,0,3,1,1,1,0,0,1,2,1,3,4,1,3,3,3,0,0,1,4,1,4,1,0,3,3,0,1,6,3,2,1,0,2,0,1,0,0,0,1,3,3,1,0,3,4,0,3,0,2,0,1,1,1,3,2,0,2,0,5,0,2,1,0,3,0,1,0,0,0,1,0,0,1,2,1,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,2,1,1,2,3,2,1,0,2,0,0,2,0,0,4,3,1,6,2,2,1,3,1,1,3,1,1,1,0,1,0,1,0,1,2,2,0,0,0,0,3,10,4,3,4,5,2,0,2,2,4,3,1,2,0,1,2,2,0,0,1,2,5,0,0,0,3,1,0,0,0,1,0,1,0,0,1,DNA
65,1,1,0,2,3,1,3,0,0,2,1,0,0,1,1,2,0,0,1,3,1,1,0,0,0,1,0,0,1,1,3,0,0,0,2,0,1,0,0,2,2,1,2,1,1,1,2,1,2,3,2,1,3,2,0,0,1,3,1,6,1,1,5,1,0,0,6,2,2,2,1,2,0,1,0,0,1,2,3,2,0,0,5,1,1,2,0,2,0,2,1,0,2,0,1,3,0,2,0,3,2,0,0,0,1,1,1,0,1,0,1,2,0,1,2,1,0,0,0,0,3,0,1,2,2,1,0,1,0,0,0,1,1,2,0,1,3,3,1,0,1,1,0,0,2,1,0,3,2,1,4,0,1,1,1,0,1,2,1,2,1,0,2,0,2,0,2,1,2,4,1,2,0,1,5,2,3,6,4,2,0,2,1,4,2,0,3,0,0,3,1,1,0,1,2,3,2,0,0,2,0,1,1,1,1,0,3,0,0,1,DNA
66,4,0,1,6,1,1,0,3,7,4,2,2,3,5,2,4,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,5,0,0,1,1,1,5,4,1,3,0,2,1,0,3,0,0,7,2,1,3,3,0,5,4,5,0,6,5,3,0,2,0,2,1,2,0,1,1,2,0,2,0,1,0,1,0,1,0,0,0,1,2,4,5,0,2,3,1,3,3,1,1,1,1,2,1,0,2,0,0,2,0,0,4,1,3,0,1,2,1,2,0,2,0,6,1,5,0,1,0,4,1,3,1,1,2,0,2,1,5,2,1,1,8,1,5,7,3,4,11,0,5,1,1,1,3,0,2,0,1,0,1,0,0,2,1,6,4,2,7,2,0,0,10,6,3,4,1,4,0,0,16,1,5,2,3,2,2,1,2,4,1,2,1,4,5,5,0,1,1,3,0,1,2,0,1,0,1,2,DNA
67,1,0,2,3,4,1,1,1,2,3,2,1,2,1,0,4,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,3,1,2,0,0,3,1,0,4,1,2,3,1,0,0,1,2,0,1,1,2,0,0,2,1,7,0,0,1,1,2,0,3,2,5,5,1,0,0,1,2,2,1,2,0,1,1,1,0,1,1,0,3,0,0,3,2,0,2,2,0,2,4,2,2,0,3,1,1,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,4,1,2,0,1,0,1,1,4,0,0,0,1,3,1,1,2,1,2,4,1,1,4,0,0,2,1,2,1,1,3,3,3,2,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,5,1,0,0,2,4,0,2,2,0,7,0,0,2,0,1,4,2,1,0,0,1,0,1,1,1,3,6,3,1,2,0,5,0,1,3,1,1,0,0,0,DNA
68,9,0,4,5,2,4,2,7,9,8,4,3,1,2,5,9,0,1,0,2,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,5,12,4,5,0,3,6,4,1,0,2,3,3,12,3,3,0,3,10,1,3,0,6,6,7,1,8,3,2,5,11,11,2,0,1,2,3,1,0,4,0,1,0,2,1,0,3,1,2,1,1,4,0,2,13,5,1,2,3,2,2,3,3,5,0,2,0,0,2,3,2,1,1,0,1,3,1,1,0,1,5,11,1,3,0,4,1,5,4,1,2,0,2,23,8,2,5,8,5,8,15,11,6,0,4,7,4,6,3,3,5,7,4,7,1,0,1,1,1,0,1,3,1,1,1,0,1,0,1,1,2,3,2,2,3,3,1,3,7,4,4,0,1,2,2,4,0,4,0,0,0,7,6,1,1,1,19,4,6,2,4,1,2,0,4,1,0,0,0,0,1,DNA
69,3,1,4,2,1,1,1,4,1,5,2,1,1,2,1,0,2,2,2,1,0,1,0,2,1,0,1,2,3,1,0,0,1,1,1,1,0,0,0,4,4,5,3,1,2,4,3,0,1,2,1,2,8,1,2,1,2,8,5,0,1,1,7,3,2,2,1,3,3,3,4,0,3,3,1,2,1,1,2,6,0,4,2,2,1,4,1,1,1,0,6,1,5,2,2,1,1,1,1,0,4,2,5,0,0,0,1,0,1,0,3,1,1,2,1,0,0,0,2,1,1,1,2,2,3,2,0,1,0,2,1,1,10,2,5,3,1,2,5,0,3,3,0,3,10,4,4,4,3,2,3,4,2,0,2,0,2,1,0,1,0,0,1,0,2,2,1,2,3,2,1,2,0,1,4,1,0,4,2,1,0,1,1,0,6,0,1,1,1,0,2,2,2,0,1,2,2,7,1,1,2,1,0,1,2,0,3,1,1,0,DNA
70,3,0,2,2,0,3,1,0,0,0,1,1,2,0,1,4,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3,0,3,1,1,0,0,3,2,2,1,0,0,0,1,1,0,1,2,1,0,0,1,1,2,1,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,4,2,3,0,2,1,0,1,1,4,9,0,4,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,2,2,0,1,0,1,2,2,1,3,0,0,0,0,0,1,3,1,3,0,0,3,0,0,2,0,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,0,0,0,0,1,4,2,1,2,4,2,0,2,2,1,1,1,1,0,1,0,0,3,3,0,1,6,3,4,1,4,3,1,0,0,2,0,0,0,0,2,DNA
71,0,0,1,1,0,1,0,1,3,2,0,1,0,0,1,2,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,5,1,1,1,3,1,0,3,0,0,1,0,0,0,1,2,1,1,4,0,1,1,1,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,2,1,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,1,0,0,1,0,4,0,1,5,2,0,1,0,1,0,2,2,3,1,2,1,0,1,1,0,0,3,2,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,3,0,3,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,2,2,1,0,2,0,0,1,0,0,0,0,0,0,2,DNA
72,1,1,0,2,1,1,1,0,2,5,2,0,4,2,1,8,0,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,4,1,1,4,1,0,7,6,1,0,0,2,1,3,1,0,1,4,0,3,4,2,2,1,0,2,0,0,0,0,1,0,1,4,0,0,0,1,1,4,0,1,0,0,2,1,0,2,1,0,1,4,2,2,7,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,2,0,1,1,2,2,0,0,1,2,1,3,1,0,0,0,0,4,0,1,1,2,2,1,0,3,0,2,8,2,2,4,1,3,6,4,5,2,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,2,0,1,0,0,7,2,2,7,4,2,0,1,1,0,2,1,0,0,0,0,0,0,2,0,0,8,2,8,0,1,0,2,0,0,2,0,0,0,0,0,DNA
73,4,2,0,4,0,5,0,3,0,3,2,1,2,4,2,4,0,3,2,0,0,1,1,0,3,0,1,1,3,0,0,0,3,4,2,0,0,0,0,4,1,2,3,1,2,1,1,0,1,0,2,5,1,0,0,0,1,3,0,1,2,1,1,4,1,1,0,2,3,1,1,1,0,1,1,0,0,0,1,4,2,0,0,1,2,3,0,0,0,0,11,1,1,1,3,2,1,2,0,2,9,0,3,0,0,0,1,0,2,0,0,2,0,1,0,0,1,0,1,3,3,3,0,0,0,0,1,2,1,1,0,0,0,1,1,0,1,1,4,1,0,1,0,0,3,0,3,2,1,3,6,3,0,0,1,1,0,1,1,0,1,1,2,0,0,2,1,1,2,6,0,1,0,0,3,1,0,0,0,1,0,1,2,3,1,0,3,0,2,2,2,1,1,0,1,4,1,3,0,1,0,2,0,1,1,0,2,0,0,0,DNA
74,4,3,1,1,0,2,0,2,2,2,1,1,4,0,2,3,0,6,0,0,0,2,1,1,1,0,0,0,2,0,1,1,1,1,1,1,3,0,1,0,2,2,2,0,1,0,0,0,0,3,0,0,1,1,0,2,0,2,0,4,0,4,0,3,0,0,2,2,2,1,0,0,3,0,1,1,0,2,1,2,0,2,1,0,2,2,0,0,0,0,1,1,3,6,2,0,2,3,4,2,4,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,2,0,2,3,2,2,0,0,1,2,0,0,5,0,1,0,0,0,0,0,4,0,0,4,2,3,1,2,3,2,0,0,0,2,1,0,0,0,0,0,1,1,2,0,0,2,2,1,0,0,1,1,1,5,1,5,0,0,0,1,1,0,3,0,0,4,1,3,1,0,0,2,1,0,0,0,2,1,0,0,4,1,1,0,0,1,DNA
75,12,1,6,1,4,4,18,24,3,35,2,0,8,13,5,31,2,7,1,1,0,1,0,0,0,1,0,0,1,0,0,0,23,0,0,0,0,0,0,2,2,1,6,6,1,0,4,1,0,5,17,4,2,2,0,0,1,1,1,1,0,0,1,6,0,0,0,3,2,1,22,2,0,0,1,1,0,0,0,0,0,1,1,1,1,2,1,0,0,0,31,1,0,25,28,2,0,4,1,1,3,5,3,0,1,1,1,0,2,0,0,2,0,1,2,1,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0,0,1,0,0,0,3,25,4,0,0,1,0,1,29,1,1,33,2,4,3,26,4,0,0,0,0,1,1,0,2,1,0,1,0,2,0,1,1,1,0,0,0,0,7,2,3,8,3,23,0,0,3,24,2,3,27,1,0,5,3,6,8,1,0,2,2,1,1,0,0,27,0,0,25,0,0,0,0,0,DNA
76,0,1,0,5,3,2,1,1,1,5,0,0,1,0,1,3,2,5,0,0,0,1,0,1,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,3,2,1,2,4,2,4,0,1,1,0,2,1,1,2,0,1,2,0,4,0,1,4,5,1,4,1,1,4,3,0,0,1,0,0,1,0,1,2,6,1,0,1,1,5,0,3,0,1,0,1,1,2,3,3,0,0,1,1,2,4,2,1,2,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,2,1,4,0,0,1,1,2,2,2,1,0,0,3,2,3,0,1,2,2,5,1,3,1,0,4,1,2,2,3,3,2,0,6,0,3,2,0,0,1,1,0,2,0,0,0,2,0,1,2,2,0,1,0,1,0,0,2,2,0,3,1,2,3,1,1,0,0,0,1,6,0,3,4,0,2,4,2,3,1,0,2,0,0,0,2,0,0,0,0,1,DNA
77,1,0,1,1,2,3,0,1,2,4,0,0,1,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,1,0,2,1,1,0,1,0,3,1,1,1,1,0,0,0,2,2,1,0,0,1,1,0,0,2,1,0,1,1,1,1,0,1,0,1,2,1,0,0,0,0,1,0,3,1,1,1,1,3,2,0,2,0,1,0,1,0,0,2,2,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,2,0,4,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,2,0,3,3,2,4,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,2,0,0,1,1,1,2,0,0,1,4,1,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,DNA
78,4,0,0,3,0,1,0,1,0,0,1,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,DNA
79,1,2,0,0,3,2,4,0,1,3,0,0,2,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,1,0,4,0,0,0,3,0,0,0,2,0,0,0,0,2,0,1,1,0,0,1,0,0,0,5,0,0,0,0,5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,5,1,0,3,0,3,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,DNA
80,3,0,5,5,2,3,2,1,1,6,0,2,2,3,2,2,2,3,1,1,0,1,3,1,0,0,1,4,2,0,1,1,1,0,5,2,2,0,2,4,1,7,2,0,3,3,2,0,1,7,2,1,2,3,2,1,2,5,3,3,0,0,3,4,0,5,3,2,4,5,1,3,1,2,2,2,1,0,3,5,0,1,4,2,4,1,4,1,0,0,11,2,0,3,3,2,0,1,1,2,9,4,5,0,2,0,0,0,1,1,0,3,1,2,3,1,0,1,1,1,1,2,2,1,0,2,0,2,1,0,1,1,2,5,1,2,3,3,3,1,5,1,1,1,13,2,4,2,4,3,3,3,4,2,2,0,2,0,2,0,0,1,2,0,0,1,2,0,0,2,0,2,0,1,6,2,5,5,2,2,0,1,4,1,7,2,1,0,0,3,3,2,2,0,0,6,2,3,0,4,0,1,0,0,2,1,2,0,1,1,DNA
81,1,0,0,3,2,0,0,1,1,2,0,1,3,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,3,1,0,0,2,1,0,3,1,1,0,1,2,0,1,0,1,3,2,0,3,4,0,0,1,2,2,0,0,1,0,0,0,2,1,0,0,1,1,0,3,2,3,1,0,1,0,2,1,3,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,3,3,0,0,1,1,1,3,2,0,0,0,4,6,0,2,5,0,0,1,3,2,0,0,5,0,5,3,6,1,8,2,2,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,4,1,2,0,1,6,3,1,11,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,11,2,4,0,1,2,1,0,0,0,0,1,0,0,1,DNA
82,2,0,1,2,0,2,2,3,2,2,1,2,2,0,0,3,1,3,0,1,0,0,1,0,1,0,0,2,4,0,0,0,2,2,0,0,0,0,0,1,0,1,1,0,1,3,1,2,1,1,1,3,1,3,0,0,0,1,0,1,1,0,1,5,1,1,1,1,2,1,1,2,1,0,2,0,0,0,2,2,0,1,0,0,0,5,2,0,0,0,0,0,2,2,5,2,1,3,1,2,3,0,3,1,0,0,1,1,1,0,0,2,1,2,3,0,1,0,1,0,1,3,0,1,1,0,0,2,0,1,0,0,0,2,1,0,1,1,4,0,2,2,0,1,4,1,2,3,0,5,3,3,2,0,0,0,1,1,1,1,1,1,0,0,0,0,4,0,1,2,0,0,0,0,2,1,0,4,3,3,0,0,0,2,0,0,2,0,1,0,3,1,1,0,1,8,4,2,0,0,1,1,0,2,0,0,2,0,0,0,DNA
83,3,0,2,1,2,1,1,8,1,4,0,0,2,5,3,8,1,2,0,2,0,1,4,2,0,0,1,2,1,0,0,2,3,0,1,2,0,0,0,2,4,2,0,0,9,4,6,0,2,3,3,3,9,4,2,0,1,5,3,4,2,1,3,7,2,2,4,1,8,2,3,2,0,2,3,2,2,1,6,2,0,5,2,0,1,4,3,6,0,1,0,1,2,3,3,3,1,0,0,2,5,0,3,0,1,0,3,2,4,0,0,1,0,1,4,0,0,0,1,2,3,3,1,3,3,1,1,13,5,6,1,0,3,8,3,6,3,0,3,5,2,4,0,4,8,1,6,4,6,6,4,3,4,1,4,0,3,0,0,0,1,1,0,0,2,4,3,1,5,3,1,2,1,2,2,2,1,3,6,2,0,1,3,2,4,3,2,0,3,2,1,1,1,0,2,15,6,5,0,2,4,4,0,0,0,1,0,0,0,0,DNA
84,1,0,1,2,1,1,0,2,1,5,1,1,0,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,2,1,4,1,1,1,1,1,0,2,1,2,3,6,1,1,0,2,3,0,0,2,1,2,4,1,2,1,1,2,0,2,1,0,1,0,2,0,3,1,2,0,0,1,2,0,2,1,0,0,1,1,0,0,4,1,0,1,1,0,3,2,1,3,1,1,1,0,0,2,0,1,0,0,1,0,1,1,2,0,1,1,2,1,2,2,0,1,2,1,2,1,2,2,3,2,4,0,0,3,2,2,2,0,1,5,1,3,1,6,4,7,1,3,0,2,0,0,2,1,1,1,0,0,0,0,2,2,2,1,2,1,3,1,0,0,0,0,3,0,0,0,0,1,0,1,2,1,0,0,3,0,2,0,3,1,6,1,1,0,1,0,0,0,1,3,2,0,0,0,0,DNA
85,7,2,3,5,4,6,3,1,2,8,3,3,1,3,2,2,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,6,3,2,0,0,1,1,1,1,0,2,4,4,3,2,0,0,7,2,6,1,1,4,7,1,5,1,3,4,1,3,2,0,0,1,1,1,2,0,2,1,1,3,3,0,1,2,1,0,0,4,0,2,4,5,4,1,0,5,3,2,4,1,1,1,2,2,0,0,1,0,0,1,4,2,0,1,0,1,0,5,5,1,1,0,3,2,1,0,3,0,2,1,3,0,0,1,2,1,0,2,2,1,0,8,4,3,2,6,7,3,3,6,3,3,0,1,3,1,2,2,1,1,2,1,2,1,0,2,1,1,0,0,1,1,2,2,2,1,2,0,2,0,5,3,4,3,1,1,2,3,2,5,0,0,0,1,2,0,4,0,1,3,1,3,0,2,0,1,0,DNA
86,0,1,0,1,0,0,1,3,4,1,0,1,1,1,1,2,1,1,0,0,0,0,0,2,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,2,1,1,0,1,2,0,0,0,0,1,1,2,1,1,2,0,4,1,3,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,2,0,1,0,0,0,2,2,3,0,2,0,1,1,2,0,1,2,0,0,0,0,0,0,2,0,1,1,1,2,0,1,1,1,0,0,0,2,4,0,3,2,0,1,4,0,3,0,1,0,1,0,0,0,2,0,0,0,2,1,1,0,1,1,0,3,0,0,0,3,1,1,0,0,4,0,1,0,1,2,1,0,2,2,1,3,1,1,0,1,0,0,0,0,1,4,8,2,1,1,2,3,1,3,3,1,1,0,0,2,DNA
87,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,1,1,3,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,DNA
88,2,0,2,0,1,2,0,2,0,4,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,4,2,1,0,2,3,3,1,4,0,0,3,1,1,1,0,0,2,1,2,0,5,2,5,1,2,2,1,3,2,0,0,0,3,2,4,1,2,1,1,0,1,2,1,1,1,0,1,0,1,2,0,4,4,1,1,1,1,1,1,2,0,2,0,1,0,2,2,1,0,0,0,0,0,1,1,1,0,0,3,2,3,1,3,3,1,2,2,4,6,0,0,1,3,1,1,0,2,2,3,1,1,0,1,3,0,1,1,0,2,3,4,2,0,1,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,1,3,0,3,1,0,0,0,1,1,0,1,0,0,0,1,2,0,1,0,0,3,2,1,1,2,0,0,0,1,1,1,1,0,1,0,1,0,0,2,DNA
89,2,0,0,1,2,0,1,0,0,1,0,1,0,0,1,2,0,1,2,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,2,1,1,0,0,2,1,0,2,2,3,3,8,3,4,0,0,0,5,1,1,0,1,1,1,1,1,0,2,3,0,7,2,2,1,1,1,0,1,0,1,0,2,1,0,0,1,7,0,0,2,1,0,0,0,3,1,0,0,3,2,2,10,2,1,4,3,2,2,0,2,0,0,0,3,2,7,1,1,1,4,2,0,0,2,1,2,1,1,8,0,1,0,3,0,0,0,0,6,2,1,8,0,3,2,4,2,3,0,0,5,3,14,0,2,2,7,0,0,0,2,0,13,2,4,0,2,0,1,0,1,56,5,9,3,32,2,5,1,4,0,1,1,0,0,0,0,0,1,0,7,1,1,0,1,1,2,1,0,0,0,14,4,1,1,2,3,2,0,0,1,0,1,0,0,1,DNA
90,1,0,1,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,1,1,1,0,0,0,0,2,2,0,0,0,3,1,2,0,1,0,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,2,2,2,0,0,1,0,2,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,1,2,2,1,0,0,0,3,1,0,1,0,0,1,3,1,0,0,3,0,1,1,0,1,0,2,0,0,2,0,0,0,0,0,DNA
