# CSV-File created with merge-csv.com
# -----------------------------------------------------------

,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PP,PQ,PR,PS,PT,PV,PW,PY,QQ,QR,QS,QT,QV,QW,QY,RR,RS,RT,RV,RW,RY,SS,ST,SV,SW,SY,TT,TV,TW,TY,VV,VW,VY,WW,WY,YY,Label
3055,3,0,2,1,0,1,0,1,2,0,0,2,1,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,2,1,0,0,0,0,1,5,3,2,0,2,1,2,0,0,0,1,4,0,1,0,0,1,1,1,1,2,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,3,1,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,2,3,2,1,0,2,2,3,0,0,0,1,0,1,1,2,0,4,1,0,3,1,2,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,3,1,0,0,0,2,2,0,1,0,0,0,notDRNA
3056,2,0,1,2,3,1,0,5,2,5,3,3,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,1,1,1,0,0,0,3,0,1,2,0,1,8,6,3,0,4,4,9,0,4,0,1,3,3,1,4,2,1,0,1,1,1,0,0,0,0,1,1,1,1,2,4,0,0,3,1,4,2,3,1,2,1,1,0,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,3,2,2,2,0,2,0,2,3,1,3,0,2,0,4,0,0,0,0,3,2,0,1,0,1,5,1,4,1,2,3,1,1,2,1,1,0,1,0,0,2,0,0,1,0,0,0,2,0,3,0,1,4,0,0,1,1,2,0,3,1,0,0,0,0,0,0,2,0,1,3,1,0,4,0,2,2,1,3,0,0,1,1,0,2,0,0,2,0,0,2,notDRNA
3057,4,0,1,6,0,1,1,1,1,3,0,2,1,4,0,8,5,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,2,2,3,2,0,1,1,0,3,3,5,1,1,3,0,2,2,3,2,6,5,1,5,0,0,2,6,6,4,0,0,0,2,0,2,2,0,0,0,0,0,0,2,3,4,0,1,6,3,1,2,2,2,3,0,3,1,1,4,3,1,1,1,1,3,2,0,1,2,2,0,5,4,2,2,1,2,0,3,0,2,0,0,3,4,1,0,1,1,2,0,0,3,2,1,3,2,8,0,0,1,1,1,1,1,0,3,0,4,1,1,3,0,0,1,0,1,2,0,2,0,0,1,4,1,0,1,3,3,0,1,1,0,0,3,3,3,0,0,3,0,0,5,2,0,0,0,0,0,1,0,1,3,3,6,0,0,5,4,1,3,0,0,0,0,0,2,notDRNA
3058,2,2,2,0,3,1,1,1,1,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,5,4,0,0,1,0,0,0,3,1,4,0,2,2,0,1,1,5,2,2,0,0,1,2,0,2,3,0,1,4,2,2,0,0,0,3,0,0,0,1,2,1,1,0,0,0,1,0,3,3,1,1,0,0,1,0,1,0,2,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,1,3,5,1,6,0,1,1,2,0,3,0,4,1,3,0,6,0,0,0,0,4,2,0,5,5,1,1,1,1,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,2,notDRNA
3059,4,1,3,1,0,8,1,1,1,5,2,0,1,0,5,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,2,0,0,0,3,2,0,1,1,2,0,4,1,2,1,0,1,0,3,0,3,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,2,0,0,0,2,1,2,2,3,0,0,1,1,5,5,0,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,3,0,0,0,0,1,0,1,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,2,0,2,1,1,0,1,1,0,1,3,1,0,0,1,0,0,0,0,0,notDRNA
3060,3,0,3,3,2,1,1,1,1,4,2,2,1,0,0,6,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,3,1,1,0,0,2,0,3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,3,0,5,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,2,0,2,0,3,0,0,0,1,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,notDRNA
3061,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,1,0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,notDRNA
3062,3,0,0,0,0,1,0,1,1,2,0,0,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,notDRNA
3063,5,0,1,0,1,2,0,2,0,4,0,1,2,1,3,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,2,3,0,2,3,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,notDRNA
3064,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,2,2,0,0,0,3,0,1,0,1,0,1,4,1,1,1,1,2,4,1,3,1,2,2,2,1,0,1,2,2,1,1,2,1,2,1,0,2,0,1,2,0,2,0,1,1,1,0,1,0,0,0,0,2,0,0,1,0,0,2,0,1,0,5,0,0,1,0,0,0,0,0,0,1,0,0,6,0,2,0,0,1,2,1,5,0,0,3,1,1,3,0,0,1,0,0,0,0,5,5,0,4,1,1,2,7,4,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,2,4,0,0,0,1,0,1,0,0,3,0,1,1,3,1,1,1,0,0,0,0,0,1,2,notDRNA
3065,3,0,1,2,2,1,1,1,4,3,2,1,3,0,3,1,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,4,1,1,6,5,3,0,6,0,2,1,5,3,2,2,1,2,1,2,1,6,1,8,0,4,3,1,4,3,1,3,1,0,4,1,0,3,2,3,0,2,1,3,1,3,0,2,1,1,3,0,0,4,0,2,1,1,2,3,3,1,4,0,1,0,0,1,3,0,0,1,0,2,1,1,2,0,1,3,2,6,0,0,2,1,6,6,4,1,0,1,5,3,1,2,4,2,2,2,4,4,0,3,4,0,2,4,1,3,6,2,6,0,2,0,1,0,0,1,1,1,3,0,0,2,2,0,1,1,2,0,1,2,4,1,0,0,4,5,0,1,1,1,0,2,3,1,2,2,2,6,4,1,0,1,2,3,1,2,3,3,0,2,4,0,3,0,1,4,notDRNA
3066,4,0,1,3,0,0,2,2,1,1,0,1,1,1,0,3,4,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,3,0,2,2,1,2,1,3,0,2,0,3,2,3,0,1,2,1,3,3,2,2,1,0,0,0,0,1,1,1,2,1,0,0,4,0,0,0,2,0,2,1,1,2,0,1,1,0,0,1,2,2,1,3,0,2,0,1,1,1,3,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,3,1,1,0,2,0,2,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,5,2,2,2,0,0,3,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,3,0,2,1,1,1,0,0,1,0,0,1,1,3,0,2,1,0,1,2,0,1,0,1,0,0,1,0,0,0,1,1,1,3,1,1,0,1,1,1,1,0,2,0,notDRNA
3067,3,0,1,0,0,1,0,5,3,5,0,1,0,1,0,3,2,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,6,1,5,1,5,0,4,0,0,2,6,0,4,0,1,1,1,4,0,0,0,1,0,3,1,1,0,2,1,1,0,3,2,2,0,0,0,4,0,5,0,0,0,2,1,1,0,0,1,0,0,1,2,0,1,3,1,3,6,1,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,6,0,0,1,1,2,3,0,1,0,2,0,1,1,1,1,3,0,2,0,1,5,0,5,1,6,2,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,2,4,1,1,4,6,0,0,2,0,1,0,3,0,0,1,1,2,1,2,0,2,1,0,0,0,2,0,0,4,6,8,3,0,3,1,3,1,1,0,0,1,0,0,4,notDRNA
3068,3,0,2,0,0,3,0,1,3,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,1,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,notDRNA
3069,5,0,4,0,1,4,0,1,1,0,0,0,6,2,0,0,1,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,1,0,1,1,1,1,0,0,1,2,1,2,1,0,0,0,1,1,0,3,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,1,1,2,0,2,1,1,0,2,2,4,1,5,2,2,1,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,2,1,1,1,1,1,1,0,1,4,2,2,1,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,1,1,2,0,4,0,2,0,0,0,3,2,1,2,1,1,1,2,1,0,12,10,4,1,0,6,1,0,0,0,1,2,0,1,2,notDRNA
3070,1,0,0,0,2,2,0,2,3,1,0,2,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,2,2,0,1,0,2,3,0,0,0,0,0,0,1,2,2,0,1,2,1,0,0,1,3,3,0,1,1,0,0,1,0,1,0,1,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,2,1,0,1,0,2,0,1,5,2,0,3,1,0,0,1,0,1,0,1,5,0,1,3,1,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,1,0,0,1,2,0,0,0,0,0,notDRNA
3071,2,0,2,0,0,2,0,0,1,3,1,0,2,0,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,2,0,1,0,0,0,0,3,1,0,0,1,0,1,1,1,0,1,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,2,1,1,2,2,0,0,1,0,0,0,0,0,notDRNA
3072,2,0,1,2,0,0,0,2,6,2,0,3,1,1,0,0,3,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,5,1,4,0,1,0,2,2,0,3,5,0,4,0,0,2,1,1,2,4,0,2,1,1,2,3,1,0,0,0,1,1,0,0,3,0,1,2,0,1,1,1,0,0,0,0,0,0,2,3,0,0,1,1,2,1,1,2,0,0,4,0,3,0,0,0,1,1,1,0,1,2,0,0,0,2,7,0,0,2,2,0,0,4,4,1,0,3,4,6,2,1,2,2,1,7,3,5,0,1,2,1,2,2,1,0,4,3,4,0,0,0,0,0,0,0,0,1,0,0,2,3,1,4,1,5,0,1,0,1,0,0,1,0,0,3,0,3,0,0,2,1,1,0,0,0,1,2,1,0,0,4,0,2,0,2,2,2,0,2,0,0,0,0,0,0,notDRNA
3073,2,0,3,1,0,3,1,0,1,2,0,1,1,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,2,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,notDRNA
3074,2,0,3,2,1,2,0,2,4,3,2,0,1,1,1,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,2,1,1,0,1,0,0,2,2,2,0,0,5,2,5,0,3,2,5,0,2,0,0,1,2,0,2,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,4,0,3,2,7,0,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,3,2,1,1,1,5,1,1,0,4,5,1,2,0,1,2,0,1,2,0,0,3,0,1,1,1,0,1,4,3,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,notDRNA
3075,4,0,0,1,2,3,1,0,4,1,1,0,0,1,0,1,1,3,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,2,1,1,0,0,1,1,2,1,1,2,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,3,1,0,0,3,2,0,2,0,0,1,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,1,2,0,0,1,2,3,0,1,1,3,2,2,0,1,1,2,3,2,0,0,5,1,0,3,1,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,0,3,1,0,0,3,0,1,0,0,0,notDRNA
3076,2,0,2,0,3,0,3,1,0,2,0,0,1,0,2,1,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,3,1,0,1,2,4,0,1,0,1,2,0,1,0,1,0,0,3,3,0,3,1,2,0,3,0,0,0,0,1,4,4,1,0,2,5,0,1,2,3,2,1,0,2,2,3,4,2,5,1,3,1,2,3,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,4,0,2,2,2,3,0,0,0,1,2,1,3,0,0,0,2,2,2,0,4,3,1,1,4,2,1,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,2,2,4,1,3,2,2,0,2,0,0,2,1,2,2,0,0,0,2,1,0,2,0,1,1,0,1,0,0,2,3,2,1,1,0,2,1,0,3,1,2,0,0,0,1,notDRNA
3077,2,0,5,5,2,4,2,2,0,4,1,3,5,1,0,5,3,2,2,1,0,0,0,0,0,1,1,3,3,0,1,0,1,1,1,0,1,0,0,5,6,3,3,3,5,8,4,0,6,1,1,4,5,4,8,1,3,7,6,4,2,1,5,2,3,7,2,4,3,6,3,6,2,2,3,3,4,2,1,4,1,1,6,5,1,4,8,1,0,2,2,1,5,1,8,3,6,10,4,3,8,6,5,0,1,1,1,2,4,0,1,1,0,1,6,2,6,0,3,2,2,3,0,4,2,2,2,1,1,2,3,3,6,2,5,3,2,3,1,4,3,7,1,3,8,2,2,4,3,2,7,6,2,0,4,0,1,0,0,0,0,1,2,0,3,0,2,2,2,0,3,2,1,1,0,1,0,4,2,3,1,2,1,2,1,2,2,0,2,2,2,2,4,0,0,4,3,3,2,2,4,7,1,10,3,3,2,0,5,6,notDRNA
3078,1,0,2,1,1,6,1,1,2,6,1,0,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2,2,5,0,3,0,2,0,1,0,1,0,0,0,3,1,2,0,1,3,1,0,2,3,1,2,1,1,1,1,2,2,1,1,0,1,1,1,0,2,0,0,1,0,1,1,2,2,1,0,2,1,3,0,2,0,2,0,0,2,3,2,4,2,2,0,0,1,2,0,0,1,1,0,2,1,0,0,0,0,2,3,0,0,0,2,0,2,1,1,0,1,0,1,0,0,2,0,1,2,1,0,0,4,3,0,0,5,0,0,5,1,4,0,2,0,0,0,1,0,1,0,0,0,0,1,2,0,1,3,0,0,0,1,3,2,0,1,1,2,1,2,0,1,1,0,1,0,1,1,1,1,1,0,0,3,2,2,0,2,1,3,2,2,6,1,1,0,0,2,notDRNA
3079,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,6,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4,1,1,1,3,8,0,0,0,1,1,1,0,0,0,3,8,0,1,2,0,0,2,0,2,1,1,3,3,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,4,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,notDRNA
3080,3,0,1,0,0,2,0,1,0,2,1,2,0,2,0,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,3,1,0,0,3,0,0,1,0,0,1,1,3,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,2,1,4,0,2,0,1,0,0,1,0,0,0,0,0,1,2,2,2,1,0,0,1,0,0,0,2,0,0,4,3,2,3,0,1,0,0,1,0,0,1,notDRNA
3081,6,0,3,0,5,4,1,2,0,6,0,1,8,3,1,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,1,0,0,1,3,0,3,1,3,0,0,2,0,1,0,0,1,3,0,1,2,0,2,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,1,0,0,0,5,0,5,1,3,0,2,7,0,0,0,2,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,0,4,0,5,2,0,0,0,4,3,0,0,0,2,1,0,1,6,0,0,4,0,0,0,3,1,9,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,3,0,0,3,3,0,2,6,2,0,1,1,3,1,1,4,0,1,0,0,0,0,0,1,7,6,2,0,0,3,1,0,0,1,1,0,0,0,0,notDRNA
3082,4,0,1,5,1,4,0,1,5,2,1,1,2,1,1,1,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,0,4,6,6,0,4,1,4,0,1,4,5,0,0,8,1,4,1,7,8,4,0,1,2,0,4,3,4,3,1,0,2,0,0,1,3,1,0,2,1,0,1,2,1,0,0,0,6,0,5,4,2,0,2,1,1,2,2,6,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,3,2,0,2,3,2,0,2,3,2,0,0,8,7,1,5,2,0,3,2,3,4,0,0,5,0,2,1,0,2,3,8,4,0,2,0,0,0,0,1,0,1,3,0,0,0,2,3,3,0,2,1,0,0,2,1,2,3,4,1,0,1,2,2,0,1,1,0,0,1,1,1,3,0,0,2,3,1,0,2,1,6,1,1,5,0,1,0,0,0,notDRNA
3083,11,1,6,4,3,10,0,1,4,5,1,1,5,1,4,3,8,10,2,5,0,0,4,2,0,0,0,1,1,0,2,0,0,0,1,1,0,0,2,7,9,6,8,2,7,4,1,0,5,6,2,3,8,5,9,0,6,6,6,5,2,7,2,5,2,5,8,5,5,1,2,1,1,7,2,1,2,3,2,2,0,1,1,1,2,2,4,3,1,3,14,2,7,11,7,4,5,4,4,2,5,4,1,1,8,1,1,2,1,0,1,2,0,1,0,3,0,1,2,1,4,4,0,3,4,2,3,6,4,5,1,2,4,2,2,6,3,2,4,2,1,10,2,3,5,2,2,9,3,2,1,4,5,2,4,0,3,2,1,1,0,0,1,0,1,3,1,2,2,10,2,3,2,3,5,6,1,2,9,7,2,10,0,0,3,3,2,1,2,2,2,1,3,4,5,2,8,4,1,2,3,7,2,1,5,2,3,0,1,3,notDRNA
3084,6,1,3,0,1,1,0,2,0,1,0,1,3,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,notDRNA
3085,1,0,1,1,0,1,1,0,2,3,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,5,1,2,1,2,0,1,1,1,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,1,1,3,0,0,1,1,1,1,1,0,3,1,2,0,4,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,2,2,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,2,0,0,0,0,1,notDRNA
