,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PP,PQ,PR,PS,PT,PV,PW,PY,QQ,QR,QS,QT,QV,QW,QY,RR,RS,RT,RV,RW,RY,SS,ST,SV,SW,SY,TT,TV,TW,TY,VV,VW,VY,WW,WY,YY,Label
269,2,0,1,8,0,1,0,1,1,8,0,0,0,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,2,4,0,0,3,1,1,3,0,1,0,0,5,0,2,0,2,3,3,4,0,0,1,6,2,2,4,0,2,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,3,1,1,0,1,0,0,2,1,2,0,3,3,0,0,0,0,0,3,0,0,1,0,2,0,1,0,0,0,0,1,2,1,0,0,0,4,0,0,1,0,0,0,1,0,1,0,0,2,0,1,2,0,1,5,1,1,3,0,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,1,2,0,0,0,0,1,3,1,4,0,2,0,1,0,0,0,2,1,0,1,2,0,0,0,0,0,RNA
270,4,0,3,3,2,2,0,3,5,5,1,0,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,2,3,2,1,0,1,0,0,0,2,3,0,0,7,0,3,1,4,6,4,1,4,1,1,2,2,3,2,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,0,0,3,0,4,3,3,2,0,1,2,1,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,6,7,3,2,0,1,5,1,2,1,3,0,1,8,9,2,1,1,3,1,1,3,1,0,1,5,2,4,0,0,3,4,1,4,0,0,0,0,1,0,2,1,2,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1,RNA
271,0,0,2,0,0,1,0,4,1,2,0,0,1,1,0,1,2,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,4,0,2,1,0,6,0,1,1,1,2,0,1,1,3,1,2,1,2,1,1,0,2,2,1,0,1,1,2,5,1,4,1,0,2,0,0,0,1,1,2,0,3,0,1,0,0,1,0,0,0,1,0,1,5,0,0,0,1,0,0,1,2,2,0,0,1,0,1,1,0,0,2,0,2,0,0,2,0,2,1,4,1,0,2,4,1,0,2,2,2,0,3,5,3,1,1,2,3,3,3,3,1,2,2,2,0,1,1,3,0,3,2,1,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,1,0,0,1,0,0,3,0,1,3,1,1,3,0,1,3,0,0,1,1,0,0,0,2,2,0,0,2,1,1,0,0,4,RNA
272,4,0,3,5,3,4,1,0,2,4,4,2,1,2,7,1,1,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,3,2,0,2,3,3,3,1,1,1,3,1,0,5,1,0,2,1,1,0,3,1,1,2,3,3,2,1,1,1,3,0,0,1,0,0,1,1,3,0,2,1,0,0,0,1,3,0,0,2,3,2,0,1,2,2,1,1,2,1,2,1,1,1,2,3,1,1,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,1,0,0,2,1,0,0,0,2,2,0,1,2,2,1,1,0,0,2,1,2,3,0,2,4,2,2,0,1,1,0,1,0,0,0,3,0,3,0,1,0,1,0,1,0,2,0,0,2,0,1,1,2,2,0,1,0,1,1,2,0,0,0,1,1,1,1,1,0,2,0,1,1,1,0,1,4,1,1,2,0,1,0,0,1,RNA
273,0,0,3,5,1,3,1,3,2,4,1,0,0,4,1,2,2,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,1,0,2,2,8,0,0,2,4,1,1,1,3,0,1,1,0,2,2,3,5,7,2,3,0,3,0,2,3,3,1,1,3,2,0,2,2,0,0,0,2,1,2,0,0,1,0,1,0,2,5,2,4,1,1,1,2,0,0,1,3,0,1,1,1,0,1,0,1,1,0,1,0,0,2,0,3,2,5,2,2,1,2,2,1,2,2,3,0,0,7,3,1,3,1,3,0,1,1,6,1,2,2,2,1,1,0,5,3,3,5,0,5,0,0,1,1,1,0,0,1,0,0,0,0,1,0,2,2,1,0,0,1,2,1,1,1,4,0,1,0,0,2,3,5,0,0,3,1,1,3,0,0,0,1,3,0,1,1,2,0,1,3,1,1,0,0,0,RNA
274,2,1,2,1,1,0,1,3,1,2,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,1,0,0,2,2,2,0,0,1,2,0,2,2,1,1,2,0,0,0,0,1,2,2,0,2,0,3,2,3,0,3,1,1,0,2,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,2,2,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,3,2,1,2,1,1,0,0,1,0,6,4,2,0,0,1,3,0,0,0,1,0,2,2,0,3,2,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,4,2,0,1,2,0,1,2,1,0,1,0,0,0,0,0,0,3,2,0,0,1,0,1,0,1,0,3,0,1,4,1,2,0,0,0,0,0,0,1,0,1,0,1,0,RNA
275,1,0,1,7,2,1,1,3,2,5,0,3,4,2,6,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,3,2,4,1,4,1,2,2,0,1,1,0,5,0,1,7,1,6,2,8,5,8,0,2,0,3,7,4,2,6,1,0,0,4,0,1,2,1,0,1,2,0,1,1,2,1,0,2,0,1,5,8,2,0,1,0,0,2,1,3,2,0,3,0,0,0,3,1,0,2,0,0,0,1,1,0,0,2,5,6,3,3,1,3,3,0,0,5,0,0,3,11,0,5,2,0,2,1,0,3,0,4,7,2,2,1,1,6,4,0,4,1,5,0,1,1,0,0,0,0,1,0,0,0,5,0,1,0,0,2,0,1,1,2,1,1,1,1,0,1,0,0,0,0,2,1,1,3,1,0,0,1,1,2,1,2,0,0,3,1,2,2,1,1,1,0,0,0,RNA
276,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,RNA
277,0,0,3,1,0,2,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,3,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,RNA
278,8,2,5,5,3,5,0,6,6,10,4,5,1,2,4,8,8,5,4,6,1,0,0,0,1,0,0,0,2,0,0,0,2,2,0,1,0,0,0,4,7,2,4,1,6,3,7,0,5,2,0,6,5,3,9,0,4,0,3,2,1,6,4,8,2,0,2,3,5,9,2,5,0,5,4,3,1,1,4,6,2,4,2,1,2,3,7,3,1,1,3,3,3,5,6,1,6,2,1,5,4,6,1,1,2,2,1,3,3,0,2,1,0,1,0,2,2,0,1,2,3,9,2,2,3,3,2,7,1,6,0,3,1,10,3,4,0,6,6,7,3,1,0,5,13,3,7,5,4,6,11,7,7,2,6,1,1,2,1,0,4,2,1,0,1,2,3,1,3,5,7,4,0,3,1,0,4,3,1,4,0,2,3,3,4,2,3,0,0,6,3,3,4,0,1,6,8,3,1,6,5,5,0,5,1,2,2,0,2,4,RNA
279,2,0,0,0,1,0,0,0,1,1,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4,2,0,1,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,2,1,0,2,0,2,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,RNA
280,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,4,2,0,0,2,1,2,1,0,2,1,2,0,4,2,2,2,1,0,0,0,0,3,2,0,4,0,0,1,1,2,1,1,0,0,0,1,1,0,1,1,1,2,0,2,2,3,0,2,1,0,0,1,3,1,0,1,0,1,0,1,0,3,2,0,0,0,0,1,0,0,2,4,5,1,4,1,0,0,4,0,3,0,2,4,5,2,0,2,1,3,5,0,2,0,2,3,0,2,2,2,1,4,5,3,1,1,1,1,0,0,1,0,0,3,0,0,2,3,3,4,1,2,4,2,2,0,0,0,2,0,1,2,3,0,0,0,1,1,0,0,0,2,0,0,0,3,4,1,2,0,1,0,2,0,2,1,1,1,0,0,3,RNA
281,3,0,2,1,2,3,0,0,0,2,1,2,0,1,1,2,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,1,0,0,4,1,1,0,2,0,0,2,0,3,2,0,3,1,0,4,2,4,0,3,1,3,1,1,0,0,2,2,0,3,0,1,2,2,0,1,2,2,1,0,0,0,0,2,2,4,0,0,3,3,2,2,7,2,0,4,1,3,1,1,2,0,5,0,1,1,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,1,1,0,0,1,0,2,0,0,0,0,0,0,2,4,0,2,4,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,1,2,0,1,3,0,1,0,0,1,1,1,2,0,5,2,3,3,0,2,3,1,0,1,1,0,0,0,0,0,RNA
282,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,3,0,1,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,RNA
283,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,2,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,RNA
284,1,1,1,1,0,0,1,1,3,1,1,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,RNA
285,10,0,6,1,1,1,1,0,1,1,2,1,11,5,2,2,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,2,0,1,1,2,2,0,0,0,1,2,1,1,1,0,0,3,0,2,2,0,0,1,0,2,0,3,0,0,0,0,0,1,1,0,3,0,0,1,0,2,3,0,1,1,1,0,1,0,3,4,2,3,2,1,2,1,0,0,1,0,0,2,0,0,1,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,2,1,2,0,0,0,0,1,1,2,0,0,0,1,0,2,0,1,3,1,1,2,0,1,0,2,1,0,0,0,1,0,0,1,1,2,2,1,1,2,0,0,0,4,2,0,2,3,1,0,5,0,0,1,5,0,0,0,0,1,1,2,0,1,3,0,0,0,1,1,6,0,1,3,0,5,0,0,0,RNA
286,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,1,2,1,2,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,RNA
287,4,1,5,1,0,2,3,4,7,5,5,0,1,3,2,3,3,2,0,1,1,0,1,1,0,1,0,1,1,1,2,2,1,1,1,1,1,0,1,2,2,4,4,0,2,3,2,1,2,2,1,2,3,1,2,1,3,5,1,4,1,2,2,2,1,3,1,2,3,2,4,0,0,4,2,1,0,2,0,3,1,3,1,1,2,3,1,4,0,2,4,1,6,4,5,5,2,4,1,4,0,4,4,0,2,0,1,0,2,0,0,2,0,2,2,0,0,0,0,3,7,2,0,4,5,3,2,3,5,1,1,1,5,7,2,5,2,1,6,1,1,3,1,1,3,2,6,4,1,2,6,1,2,2,0,1,1,0,0,0,2,5,2,0,0,2,3,1,2,1,5,0,0,0,2,1,1,2,1,4,0,3,0,1,2,2,0,0,1,1,1,3,0,0,2,1,2,1,1,2,3,5,0,1,1,0,0,0,0,0,RNA
288,1,0,1,0,1,0,1,0,4,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,3,1,1,1,1,0,0,1,4,3,0,1,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,RNA
289,1,0,0,3,1,0,0,0,3,3,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,3,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,1,1,0,1,0,0,0,0,1,0,1,4,1,1,0,2,1,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,2,2,1,4,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,RNA
290,2,0,1,3,2,1,0,2,0,1,3,1,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,0,1,0,0,0,0,0,0,1,1,2,0,2,1,0,1,1,0,3,0,0,0,3,1,0,0,2,1,2,0,0,0,2,1,1,0,0,0,1,1,0,1,1,2,3,3,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,3,1,2,4,2,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,2,2,0,1,0,1,2,1,0,1,0,3,0,1,1,1,0,1,0,0,2,1,0,0,3,0,0,0,1,3,0,1,1,1,0,0,2,0,0,0,0,1,RNA
291,1,0,1,1,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,RNA
292,14,1,9,7,4,23,5,20,14,25,7,8,6,9,6,16,13,19,7,6,1,3,4,1,6,2,3,2,8,0,1,5,0,4,4,4,4,2,1,5,7,9,13,5,12,6,20,8,6,6,4,5,4,12,11,2,6,16,9,19,3,11,18,11,9,8,13,6,16,10,14,15,2,4,3,13,4,5,8,12,4,2,2,2,7,9,8,7,2,2,15,3,18,29,26,7,9,12,8,20,20,15,21,9,6,3,0,6,4,3,3,1,3,6,4,6,2,5,2,10,9,28,7,2,12,5,7,13,19,8,3,3,8,15,7,10,12,6,19,7,20,17,4,3,29,15,14,9,5,22,15,25,23,10,3,2,1,4,2,3,7,9,13,5,3,1,12,6,5,7,9,4,2,3,6,6,5,10,16,8,4,4,2,12,3,7,11,6,3,11,13,14,15,2,2,15,16,9,9,10,28,17,11,8,17,4,5,0,3,1,RNA
293,2,0,1,1,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,0,0,2,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,RNA
294,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,1,1,3,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,3,1,0,0,1,0,0,1,0,4,0,0,1,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,RNA
295,0,0,0,0,0,2,0,1,3,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,2,1,0,0,1,0,0,2,0,3,0,1,1,1,0,1,0,2,0,2,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,RNA
296,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,1,2,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,2,0,0,1,3,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,1,0,1,0,3,0,1,2,0,0,1,0,1,0,1,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,2,1,1,0,2,0,1,0,0,0,0,1,0,0,0,RNA
297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RNA
298,3,4,3,2,0,6,0,2,0,3,0,3,4,1,5,5,4,4,0,1,1,1,2,1,0,1,2,0,1,0,2,0,0,0,1,0,3,0,0,3,6,1,1,1,2,2,2,0,1,3,4,6,5,3,6,1,1,3,7,5,1,4,3,4,1,5,1,1,5,2,6,10,0,2,6,7,5,4,2,5,0,1,1,2,1,6,5,0,0,0,3,0,4,4,4,1,9,2,5,4,8,3,4,0,1,1,1,0,4,2,1,3,9,0,1,0,0,0,0,1,3,2,1,4,3,4,5,4,3,0,0,2,3,3,1,1,2,0,4,4,1,3,0,1,4,0,4,6,5,7,3,1,4,0,0,0,2,0,1,0,1,1,1,0,1,6,6,4,1,6,3,6,1,1,4,6,3,2,3,4,0,1,28,3,4,2,4,0,0,2,1,4,3,0,1,9,3,8,0,3,7,8,0,2,5,0,3,0,0,0,RNA
299,12,4,12,13,6,15,6,13,10,25,3,7,15,7,10,14,8,12,1,9,1,0,0,1,2,0,1,1,5,3,1,4,1,0,4,0,4,1,0,7,7,7,11,1,8,6,10,4,6,9,3,4,6,11,17,5,6,9,5,13,3,6,13,10,2,6,8,1,7,3,8,7,4,3,5,9,5,4,6,6,2,5,1,2,6,9,5,6,0,3,8,4,4,12,15,4,6,16,8,6,5,12,11,4,6,2,4,6,6,3,0,2,2,3,5,7,3,0,1,4,10,13,4,7,4,3,4,8,8,9,1,2,5,13,6,3,8,7,9,8,10,14,0,5,14,3,10,12,5,7,7,10,19,0,7,1,2,2,3,2,3,2,9,0,0,8,10,5,4,5,12,6,0,3,7,3,7,9,9,15,4,8,6,6,3,6,2,0,6,7,5,8,6,1,3,6,11,6,0,3,19,10,1,5,14,2,6,0,3,3,RNA
